,y,prediction
353,2,1
354,2,1
355,2,1
356,2,2
357,2,2
358,2,1
359,2,2
360,2,1
361,2,2
362,2,1
364,2,2
365,2,2
366,1,2
368,1,2
369,1,2
370,1,2
372,2,2
373,2,2
374,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,2,2
381,2,2
382,1,1
383,1,2
384,1,1
385,1,2
386,1,1
387,1,2
388,2,2
389,2,2
390,1,2
391,1,2
392,1,2
393,1,2
394,1,2
395,1,2
396,2,2
397,2,2
398,1,1
399,1,1
400,1,1
401,1,1
402,1,1
403,1,1
404,2,2
405,2,2
406,1,1
407,1,2
408,1,1
409,1,2
410,1,1
412,2,2
413,2,2
414,1,1
415,1,1
416,1,1
417,1,1
419,1,1
420,2,2
421,2,2
422,1,1
423,1,1
424,1,1
425,1,1
426,1,1
427,1,1
428,2,2
429,2,2
430,1,1
431,1,1
432,1,1
433,1,1
434,1,1
435,1,1
436,2,2
437,2,2
438,1,1
439,1,1
440,1,1
441,1,1
442,1,1
443,1,1
444,2,2
446,1,1
447,1,1
448,1,1
449,1,1
450,1,1
451,1,1
452,2,2
453,2,2
454,1,1
455,1,1
456,1,1
457,1,1
459,1,1
460,2,2
461,2,2
462,1,2
463,1,2
464,1,2
465,1,2
466,1,2
467,1,2
468,2,2
469,2,2
470,1,1
471,1,1
472,1,1
473,1,1
474,1,1
475,1,1
476,2,2
477,2,2
478,1,1
479,1,2
480,1,1
481,1,2
482,1,1
483,1,2
484,2,2
486,1,2
487,1,2
488,1,2
489,1,2
490,1,2
491,1,2
492,2,2
493,2,2
495,1,1
496,1,1
497,1,1
498,1,1
499,1,1
500,2,2
501,2,2
502,1,1
503,1,2
504,1,1
505,1,2
506,1,1
507,1,2
508,2,2
510,2,2
511,2,2
512,2,2
513,2,2
515,2,2
516,2,2
517,2,2
518,2,2
519,2,2
521,2,2
522,2,2
523,2,2
524,2,2
525,2,2
526,2,1
527,2,2
528,2,1
529,2,2
530,2,1
531,2,2
532,2,2
533,2,2
535,2,2
536,2,2
537,2,2
538,2,2
539,2,2
540,2,2
541,2,2
542,2,2
543,2,2
544,2,2
545,2,2
546,2,2
547,2,2
548,2,2
549,2,2
550,2,1
551,2,2
553,2,2
554,2,1
555,2,2
