,y,prediction
349,2,2
350,2,2
351,2,2
352,1,1
353,1,1
354,2,2
355,2,2
356,2,2
357,2,2
358,2,2
359,2,2
360,1,1
361,1,1
362,1,1
363,1,1
364,1,1
365,1,1
366,2,1
367,2,1
368,1,1
369,1,1
370,1,1
371,1,1
372,1,1
375,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,1,1
381,1,1
382,1,1
383,1,1
384,1,1
385,1,1
386,1,1
387,1,1
388,1,1
389,1,1
390,2,1
391,2,1
392,1,1
393,1,1
394,1,1
395,1,1
396,1,1
397,1,1
398,1,1
399,1,1
400,1,1
401,1,1
402,1,1
403,1,1
404,1,1
405,1,1
406,1,1
408,1,1
409,1,1
410,2,2
412,2,2
413,2,2
414,2,2
415,2,2
416,1,1
417,1,1
418,2,2
419,2,2
420,2,2
421,2,2
422,2,2
423,2,2
424,1,1
426,2,2
428,2,2
429,2,2
430,2,2
431,2,2
432,1,1
433,1,1
435,2,2
436,2,2
437,2,2
438,2,2
439,2,2
440,1,1
441,1,1
442,2,2
443,2,2
444,2,2
445,2,2
446,2,2
448,1,1
449,1,1
451,2,2
452,2,2
453,2,2
455,2,2
456,1,1
457,1,1
458,2,2
459,2,2
460,2,2
462,2,2
463,2,2
464,1,1
465,1,1
466,2,2
467,2,2
468,2,2
469,2,2
470,2,2
471,2,2
472,1,1
473,1,1
474,2,2
475,2,2
476,2,2
477,2,2
478,2,2
479,2,2
480,1,1
482,2,2
483,2,2
484,2,2
485,2,2
486,2,2
487,2,2
488,1,1
489,1,1
490,2,2
491,2,2
492,2,2
493,2,2
494,2,2
497,1,1
499,2,2
500,2,2
501,2,2
502,2,2
503,2,2
504,1,1
505,1,1
507,1,1
508,1,1
509,1,1
510,2,1
512,1,1
513,1,1
514,1,1
515,1,1
516,1,1
517,1,1
518,1,1
519,1,1
520,1,1
521,1,1
522,1,1
523,1,1
524,1,1
525,1,1
526,1,1
527,1,1
528,1,1
530,1,1
531,1,1
532,1,1
533,1,1
534,2,1
536,1,1
537,1,1
538,1,1
539,1,1
540,1,1
541,1,1
542,1,1
543,1,1
544,1,1
545,1,1
546,1,1
547,1,1
548,1,1
549,1,1
550,1,1
551,1,1
552,1,1
553,1,1
