,y,prediction
378,2,1
379,2,2
382,1,2
383,2,2
384,1,2
385,1,1
386,2,1
387,2,1
388,1,1
389,2,1
391,2,1
392,1,1
393,2,2
394,1,2
395,1,1
396,1,1
397,1,1
398,1,1
399,1,1
400,1,1
401,2,2
402,1,2
403,1,1
405,1,1
406,1,1
407,1,1
408,1,1
410,1,1
411,1,1
412,2,1
413,1,1
414,2,1
415,1,1
416,2,1
417,1,1
418,2,1
420,1,2
421,2,2
422,1,2
424,1,2
425,1,1
426,2,1
427,2,2
428,1,2
429,2,2
430,1,2
431,2,2
432,1,2
433,1,1
434,2,1
436,1,1
437,2,1
439,2,1
441,2,2
442,1,2
443,1,1
444,1,1
445,1,1
446,1,1
447,1,1
448,1,1
449,2,2
450,1,2
451,1,1
452,1,1
453,1,1
454,1,1
456,1,1
457,1,1
458,1,1
460,1,1
461,1,1
462,1,1
464,1,1
465,1,1
466,1,1
467,1,2
469,1,2
470,2,2
471,1,2
472,2,2
473,1,1
474,1,1
475,1,2
476,2,2
477,1,2
478,2,2
479,1,2
480,2,2
481,1,1
482,1,1
483,1,1
484,2,1
485,1,1
486,2,1
487,1,1
488,2,1
489,1,2
490,2,2
493,2,1
494,1,1
495,2,1
496,1,1
497,1,2
498,2,2
499,2,1
500,1,1
501,2,1
502,1,1
503,2,1
505,1,1
507,1,1
508,2,1
509,1,1
511,1,1
512,2,1
513,1,1
514,2,1
515,2,2
516,1,2
517,2,2
518,1,2
519,2,2
521,1,1
522,2,1
523,2,2
524,1,2
525,2,2
526,1,2
527,2,2
528,1,2
529,1,1
530,2,1
531,2,1
532,1,1
533,2,1
534,1,1
535,2,1
536,1,1
537,2,2
538,1,2
539,1,1
540,1,1
541,1,1
542,1,1
543,1,1
545,2,2
547,1,1
548,1,1
549,1,1
550,1,1
551,1,1
554,1,1
555,1,1
556,2,1
557,1,1
558,2,1
559,1,1
560,2,1
561,1,1
562,2,1
563,2,2
564,1,2
565,2,2
566,1,2
567,2,2
568,1,2
569,1,1
570,2,1
571,2,2
572,1,2
573,2,2
574,1,2
575,2,2
576,1,2
577,1,1
578,2,1
579,2,1
580,1,1
581,2,1
582,1,1
583,2,1
584,1,1
585,2,2
586,1,2
587,1,1
588,1,1
589,1,1
590,1,1
591,1,1
592,1,1
593,2,2
594,1,2
595,1,1
597,1,1
598,1,1
599,1,1
600,1,1
